instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
milp26,MILP,sweep_all,synthetic,3529.9434768753845,0.96,0.0015424266457557678,6.391917113392602,31.894669170678267,1,0.29473015537569824,0.3056729116084112,-0.3196708439361529,0.7878336169364356
milp27,MILP,sweep_all,synthetic,100.4026289119283,0.9,0.029943853616714478,4.1588830833596715,32.38337729603681,0,0.011357457425812813,0.02635973509243173,-0.004853091559039718,0.05958262753172842
milp29,MILP,sweep_all,synthetic,115.53966556599323,0.85,0.005357801914215088,3.4339872044851463,34.13800680958666,0,0.02915669501243136,0.03770637637766682,-0.006104724084909396,0.11787806091730045
milp30,MILP,sweep_all,synthetic,689.0651522735752,0.87,0.0032888799905776978,4.51085950651685,30.153651989109218,1,-0.2987305022679906,0.2908061151715197,-0.7417292877920952,0.41897976210288657
milp31,MILP,sweep_all,synthetic,52156.0821415642,0.705,4.272162914276123e-05,3.5263605246161616,30.675272939784197,0,-0.28063879684753196,0.29809921289398167,-0.7512005196387199,0.5048196002477272
rc1,Input-Corner Stress,sweep_all,synthetic,2.6822090148919074e-07,1.0,4.0,0.0,0.0,0,0.00041501910719118733,0.00524669868501144,-0.007432475618497279,0.0151674508645574
rc2,Input-Corner Stress,sweep_all,synthetic,0.0,1.0,4.0,0.0,0.0,0,0.005935039638451927,0.004822441306339645,-0.008887171966578594,0.011379066524068183
rc3,Input-Corner Stress,sweep_all,synthetic,0.0,1.0,4.0,0.0,0.0,0,0.0025625331894363118,0.00622154196944876,-0.009233396600750475,0.015825201531632718
rc4,Input-Corner Stress,sweep_all,synthetic,0.002501994371413559,1.0,4.0,0.0,0.0,0,0.0025625331894363118,0.005825381214243791,-0.007003363053987275,0.012706029261844078
rc5,Input-Corner Stress,sweep_all,synthetic,0.002352893352507957,1.0,4.0,0.0,0.0,0,0.002753552097258606,0.005716734444851681,-0.008876321140975177,0.01420874747637462
rc6,Input-Corner Stress,sweep_all,synthetic,0.0024130642414086985,1.0,4.0,0.0,0.0,0,0.005935039638451927,0.006674996187663112,-0.008994400060508272,0.017145695706451646
rc7,Input-Corner Stress,sweep_all,synthetic,0.25267440080636383,1.0,4.0,0.0,0.0,0,0.0028148040478630197,0.006386853381149665,-0.00836709818838781,0.015946131432225945
rc8,Input-Corner Stress,sweep_all,synthetic,0.23776564002031103,1.0,4.0,0.0,0.0,0,0.00041501910719118733,0.005385493472591458,-0.008145980658259751,0.013568770817605769
rc9,Input-Corner Stress,sweep_all,synthetic,0.24378159642213448,1.0,4.0,0.0,0.0,0,0.00041501910719118733,0.00612551084382841,-0.007812822087456144,0.016398774104879593
rc10,Input-Corner Stress,sweep_all,synthetic,25.26991653441751,1.0,4.0,0.0,0.0,0,0.02272394538345115,0.04270885593325678,-0.00021209732778195323,0.0684869466698514
rc11,Input-Corner Stress,sweep_all,synthetic,23.77904129027726,1.0,4.0,0.0,0.0,0,0.02781357274717396,0.03183501563123769,-0.0021286445815192584,0.08353389530687436
rc12,Input-Corner Stress,sweep_all,synthetic,24.380638122552497,1.0,4.0,0.0,0.0,0,0.02272394538345115,0.027485395548015063,-0.0028162886325104578,0.10124037574093524
rc13,Input-Corner Stress,sweep_all,synthetic,2526.9941406243684,1.0,4.0,0.0,0.0,0,0.011412842690278188,0.017487405957869965,-1.5525361334356575e-05,0.05942398510846124
rc14,Input-Corner Stress,sweep_all,synthetic,2377.9067382806556,1.0,4.0,0.0,0.0,0,0.030683448706841424,0.012819665581731634,0.0009025446363660907,0.04734197722097929
rc15,Input-Corner Stress,sweep_all,synthetic,2438.0664062493906,1.0,4.0,0.0,0.0,0,0.030683448706841424,0.03839206051725269,0.0004190752245243415,0.06827026677736117
rc16,Input-Corner Stress,sweep_all,synthetic,252699.40624993682,1.0,4.0,0.0,0.0,0,0.028054532893906296,0.07533311946993791,0.0005741410987764179,0.225120373985609
rc17,Input-Corner Stress,sweep_all,synthetic,237790.65624994054,1.0,4.0,0.0,0.022882094358901837,0,0.0067085191117084554,0.07077647750273137,0.0007288224520726966,0.1836121008718539
rc18,Input-Corner Stress,sweep_all,synthetic,243806.62499993906,1.0,4.0,0.0,0.0,0,0.044834000113671335,0.10199712722273961,0.0004110922115085319,0.3735716025583414
rc19,Input-Corner Stress,sweep_all,synthetic,0.25267440080636383,1.0,4.0,0.0,0.0,0,0.0028148040478630197,0.005924192546751502,-0.007291197653714606,0.015890403250050054
rc20,Input-Corner Stress,sweep_all,synthetic,4.989994049071018,1.0,4.0,0.0,0.0,1,-0.11585350613663066,0.24347153212219383,-0.7923433515766072,0.0339656295821012
rc21,Input-Corner Stress,sweep_all,synthetic,20.63885307311496,1.0,4.0,0.0,0.0,1,-0.02081972883610561,0.23840383767983536,-0.606882155709917,0.400518968732772
rc22,Input-Corner Stress,sweep_all,synthetic,82.66114044187387,1.0,4.0,0.0,0.0,1,0.2310619611576511,0.24599533306874025,-0.6713762495527608,0.4550732415698741
