instance_id,status,wall_time_s,rc,construction,seed
fp4,UNSAT,189.382326,0,attention.fixed_pattern,2
fp5,UNSAT,137.906240,0,attention.fixed_pattern,2
fp6,UNSAT,144.266291,0,attention.fixed_pattern,2
fp7,UNSAT,71.434429,0,attention.fixed_pattern,3
fp8,UNSAT,94.185344,0,attention.fixed_pattern,3
fp9,UNSAT,179.354434,0,attention.fixed_pattern,3
fp10,UNSAT,152.338421,0,attention.fixed_pattern,4
fp11,UNSAT,137.966233,0,attention.fixed_pattern,4
fp12,UNSAT,149.170384,0,attention.fixed_pattern,4
fp13,UNSAT,148.442301,0,attention.fixed_pattern,5
fp14,UNSAT,152.150416,0,attention.fixed_pattern,5
fp15,UNSAT,143.998180,0,attention.fixed_pattern,5
fp16,UNSAT,140.694383,0,attention.fixed_pattern,5
fp17,UNSAT,137.598370,0,attention.fixed_pattern,5
