verifier,scenario,feature,std_coef,odds_ratio,nonzero_freq,sign_consistency,median_coef
neuralsat,synthetic,n_relu,-0.7479236461143427,0.47334837181744166,1.0,1.0,-0.6831914870235657
neuralsat,synthetic,n_add,1.683395659355362,5.383806540273458,1.0,1.0,1.6837227080262511
neuralsat,synthetic,n_mul,-0.4454426746876633,0.6405406621250594,1.0,1.0,-0.43798113167023967
neuralsat,synthetic,n_softmax,-0.4454426746876633,0.6405406621250594,1.0,1.0,-0.43798113167023967
neuralsat,synthetic,n_pow,0.0,1.0,0.8333333333333334,0.5,0.0
neuralsat,synthetic,graph_depth,-0.8845179808275938,0.41291315737651624,1.0,1.0,-0.8821520612947459
neuralsat,synthetic,n_hidden_layers,-0.8044485215297199,0.44733455392376636,1.0,1.0,-0.7951518144212528
neuralsat,synthetic,max_hidden_width,1.3009028461726158,3.672610974001079,1.0,1.0,1.359702260283136
neuralsat,synthetic,onnx_file_bytes,0.2690220413817762,1.3086839859319332,0.8166666666666667,0.9387755102040817,0.2898304900550693
neuralsat,synthetic,arch_MLP,-0.2598959766774287,0.7711317973232575,0.9,0.9814814814814815,-0.29873355698334225
neuralsat,synthetic,arch_CNN,0.5218563979363613,1.6851530624640239,1.0,0.9833333333333333,0.6426166210290529
neuralsat,synthetic,arch_ATTENTION,-0.4454426746876633,0.6405406621250594,1.0,1.0,-0.4379811316702433
neuralsat,synthetic,arch_POLYNOMIAL,0.0,1.0,0.8333333333333334,0.5,0.0
neuralsat,synthetic,arch_HYBRID,0.0,1.0,0.0,0.0,0.0
neuralsat,synthetic,arch_OTHER,0.0,1.0,0.0,0.0,0.0
neuralsat,synthetic,has_conv,0.5218563979363613,1.6851530624640239,1.0,0.9833333333333333,0.6426166210290529
neuralsat,synthetic,has_softmax,-0.4454426746876633,0.6405406621250594,1.0,1.0,-0.4379811316702433
neuralsat,synthetic,has_add_residual,0.36693284499416423,1.4433009909741377,0.9833333333333333,1.0,0.37827645507731067
neuralsat,synthetic,has_pow,0.0,1.0,0.8333333333333334,0.5,0.0
neuralsat,synthetic,margin_hat_min,0.3845247606654754,1.4689160688407072,1.0,0.95,0.5179058683095776
neuralsat,synthetic,g_ibp,0.5876715036677028,1.7997927217134917,1.0,0.9833333333333333,0.688573151953001
neuralsat,synthetic,unstable_fraction,0.40307551809365616,1.496419894174379,0.9166666666666666,0.9454545454545454,0.44409763536932645
neuralsat,synthetic,a_tau,0.9718749206598125,2.642895035438882,0.9333333333333333,0.9642857142857143,0.768479109266123
neuralsat,synthetic,d_eff,0.15108006998790302,1.1630897829383675,0.9666666666666667,0.896551724137931,0.24852783284500737
neuralsat,combined,input_dim,-0.22712556597225828,0.7968207224394862,0.8333333333333334,0.82,-0.10084531688107201
neuralsat,combined,output_dim,-0.3478225291325141,0.7062241993147477,0.7833333333333333,0.9574468085106383,-0.3329861040956108
neuralsat,combined,n_param_total,0.35028438111653937,1.4194711619944658,0.9,1.0,0.32293584756328053
neuralsat,combined,n_nodes,0.0,1.0,0.4166666666666667,0.56,0.0
neuralsat,combined,n_gemm_matmul,-0.4577596172500257,0.6326995479861673,0.6833333333333333,0.975609756097561,-0.1833978088514916
neuralsat,combined,n_conv,0.624711879568491,1.8677077551380636,0.95,1.0,0.5123210970273249
neuralsat,combined,n_relu,0.0,1.0,0.3,0.8333333333333334,0.0
neuralsat,combined,n_add,1.4446366302402918,4.240311062034614,1.0,1.0,1.3597253760559376
neuralsat,combined,n_mul,-0.2821726454009476,0.7541434738908561,1.0,1.0,-0.24144724339621843
neuralsat,combined,n_softmax,-0.2821726454009476,0.7541434738908561,1.0,1.0,-0.24144724339621843
neuralsat,combined,n_pow,0.2222121925764876,1.248836343552763,0.8333333333333334,0.94,0.23308578138470068
neuralsat,combined,graph_depth,0.0,1.0,0.5666666666666667,0.6176470588235294,0.0
neuralsat,combined,n_hidden_layers,0.06563818056656408,1.0678402818945185,0.6666666666666666,0.95,0.07440443204648052
