instance_id,status,wall_time_s,rc,construction,seed
dc_cnn39,UNSAT,41.640666,0,cnn.deep_contractive_cnn,1
dc_cnn40,UNSAT,33.105677,0,cnn.deep_contractive_cnn,1
dc_cnn41,UNSAT,41.623125,0,cnn.deep_contractive_cnn,0
dc_cnn42,UNSAT,44.200548,0,cnn.deep_contractive_cnn,0
dc_cnn43,UNSAT,51.037950,0,cnn.deep_contractive_cnn,0
dc_cnn44,UNSAT,55.325666,0,cnn.deep_contractive_cnn,0
dc_cnn45,UNSAT,56.838933,0,cnn.deep_contractive_cnn,0
dc_cnn46,UNSAT,40.860349,0,cnn.deep_contractive_cnn,1
dc_cnn47,UNSAT,64.454264,0,cnn.deep_contractive_cnn,1
dc_cnn48,UNSAT,52.343251,0,cnn.deep_contractive_cnn,1
dc_cnn49,UNSAT,54.026377,0,cnn.deep_contractive_cnn,1
dc_cnn50,UNSAT,56.760782,0,cnn.deep_contractive_cnn,1
pb_cnn_1,UNSAT,31.317823,0,cnn.cnn_paired_bias,0
pb_cnn_2,UNSAT,53.066118,0,cnn.cnn_paired_bias,0
pb_cnn_3,UNSAT,32.427069,0,cnn.cnn_paired_bias,0
pb_cnn_4,TIMEOUT,600.120843,124,cnn.cnn_paired_bias,0
pb_cnn_5,UNSAT,96.063006,0,cnn.cnn_paired_bias,0
pb_cnn_6,UNSAT,39.765996,0,cnn.cnn_paired_bias,1
pb_cnn_7,UNSAT,48.875302,0,cnn.cnn_paired_bias,1
pb_cnn_8,UNSAT,39.941907,0,cnn.cnn_paired_bias,1
pb_cnn_9,UNSAT,40.357088,0,cnn.cnn_paired_bias,1
pb_cnn_10,UNSAT,41.845760,0,cnn.cnn_paired_bias,1
pb_cnn_11,UNSAT,42.421504,0,cnn.cnn_paired_bias,0
pb_cnn_12,UNSAT,41.106055,0,cnn.cnn_paired_bias,0
pb_cnn_13,UNSAT,41.195461,0,cnn.cnn_paired_bias,0
pb_cnn_14,TIMEOUT,600.140804,124,cnn.cnn_paired_bias,0
pb_cnn_15,TIMEOUT,600.138789,124,cnn.cnn_paired_bias,0
pb_cnn_16,UNSAT,55.220984,0,cnn.cnn_paired_bias,1
pb_cnn_17,UNSAT,40.295625,0,cnn.cnn_paired_bias,1
pb_cnn_18,UNSAT,36.073965,0,cnn.cnn_paired_bias,1
pb_cnn_19,UNSAT,390.206370,0,cnn.cnn_paired_bias,1
pb_cnn_20,TIMEOUT,600.149563,124,cnn.cnn_paired_bias,1
pb_cnn_21,UNSAT,66.803025,0,cnn.cnn_paired_bias,0
pb_cnn_22,UNSAT,61.550109,0,cnn.cnn_paired_bias,0
pb_cnn_23,UNSAT,49.645019,0,cnn.cnn_paired_bias,0
pb_cnn_24,UNSAT,47.740030,0,cnn.cnn_paired_bias,0
pb_cnn_25,UNSAT,48.397071,0,cnn.cnn_paired_bias,0
pb_cnn_26,UNSAT,47.626043,0,cnn.cnn_paired_bias,1
pb_cnn_27,UNSAT,47.874906,0,cnn.cnn_paired_bias,1
pb_cnn_28,UNSAT,49.264612,0,cnn.cnn_paired_bias,1
