instance_id,benchmark,domain,constructor,network_group,feat_source,margin_hat_min,g_ibp,unstable_fraction,a_tau,d_eff,profile_missing_ct,input_dim,output_dim,n_param_total,n_nodes,n_gemm_matmul,n_conv,n_relu,n_add,n_mul,n_softmax,n_pow,graph_depth,n_hidden_layers,max_hidden_width,onnx_file_bytes,arch_MLP,arch_CNN,arch_ATTENTION,arch_POLYNOMIAL,arch_HYBRID,arch_OTHER,has_conv,has_softmax,has_add_residual,has_pow,arch_type,size_missing_ct,verifier,raw_status,raw_time,raw_outcome,budget_s
000006,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.7155390381813049,5.0228214607927155,0.072265625,6.391917113392602,408.8051133804189,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,25.11087703704834,solved,240.0
000006,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.7155390381813049,5.0228214607927155,0.072265625,6.391917113392602,408.8051133804189,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,7.356809139251709,solved,240.0
000006,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.7155390381813049,5.0228214607927155,0.072265625,6.391917113392602,408.8051133804189,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,6.336612939834595,solved,360.0
000007,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9003206491470337,5.759561317751037,0.126953125,4.976733742420574,406.60285808934134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,10.401010751724243,solved,360.0
000007,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9003206491470337,5.759561317751037,0.126953125,4.976733742420574,406.60285808934134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,TIMEOUT,241.20768237113953,timeout,240.0
000007,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9003206491470337,5.759561317751037,0.126953125,4.976733742420574,406.60285808934134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,TIMEOUT,240.0055251121521,timeout,240.0
000007,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9003206491470337,5.759561317751037,0.126953125,4.976733742420574,406.60285808934134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,TIMEOUT,240.35658359527588,timeout,240.0
000007,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9003206491470337,5.759561317751037,0.126953125,4.976733742420574,406.60285808934134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,8.153459072113037,solved,360.0
000008,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0004750490188599,2.3618302174286523,0.009765625,6.393590753950631,408.7375913928483,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,7.1609625816345215,solved,360.0
000008,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0004750490188599,2.3618302174286523,0.009765625,6.393590753950631,408.7375913928483,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,121.52818822860718,solved,240.0
000008,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0004750490188599,2.3618302174286523,0.009765625,6.393590753950631,408.7375913928483,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,21.08330488204956,solved,240.0
000008,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0004750490188599,2.3618302174286523,0.009765625,6.393590753950631,408.7375913928483,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,7.038219928741455,solved,240.0
000008,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0004750490188599,2.3618302174286523,0.009765625,6.393590753950631,408.7375913928483,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,7.749373197555542,solved,360.0
000009,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.4771076440811157,9.649144272890968,0.12890625,6.39024066706535,399.16241901528525,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,8.693317174911499,solved,360.0
000009,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.4771076440811157,9.649144272890968,0.12890625,6.39024066706535,399.16241901528525,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,140.8066041469574,solved,240.0
000009,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.4771076440811157,9.649144272890968,0.12890625,6.39024066706535,399.16241901528525,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,34.92594003677368,solved,240.0
000009,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.4771076440811157,9.649144272890968,0.12890625,6.39024066706535,399.16241901528525,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,7.620918273925781,solved,240.0
000009,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.4771076440811157,9.649144272890968,0.12890625,6.39024066706535,399.16241901528525,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,5.69313907623291,solved,360.0
000010,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9794814586639404,2.666206210292044,0.05859375,6.396929655216146,476.0220699453218,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,7.459489822387695,solved,360.0
000010,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9794814586639404,2.666206210292044,0.05859375,6.396929655216146,476.0220699453218,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,85.175616979599,solved,240.0
000010,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9794814586639404,2.666206210292044,0.05859375,6.396929655216146,476.0220699453218,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,27.540628910064697,solved,240.0
000010,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9794814586639404,2.666206210292044,0.05859375,6.396929655216146,476.0220699453218,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,6.942038536071777,solved,240.0
000010,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9794814586639404,2.666206210292044,0.05859375,6.396929655216146,476.0220699453218,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,7.956984996795654,solved,360.0
000011,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.978211522102356,6.1063554425186055,0.033203125,6.396929655216146,481.9303264846134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,7.528639554977417,solved,360.0
000011,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.978211522102356,6.1063554425186055,0.033203125,6.396929655216146,481.9303264846134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,146.54881763458252,solved,240.0
000011,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.978211522102356,6.1063554425186055,0.033203125,6.396929655216146,481.9303264846134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,24.085758924484253,solved,240.0
000011,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.978211522102356,6.1063554425186055,0.033203125,6.396929655216146,481.9303264846134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,6.804768800735474,solved,240.0
000011,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.978211522102356,6.1063554425186055,0.033203125,6.396929655216146,481.9303264846134,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,5.514504909515381,solved,360.0
000012,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0078164339065552,2.915713676207103,0.02734375,6.396929655216146,443.8703078322268,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,7.799022674560547,solved,360.0
000012,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0078164339065552,2.915713676207103,0.02734375,6.396929655216146,443.8703078322268,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,128.70118975639343,solved,240.0
000012,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0078164339065552,2.915713676207103,0.02734375,6.396929655216146,443.8703078322268,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,22.11688494682312,solved,240.0
000012,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0078164339065552,2.915713676207103,0.02734375,6.396929655216146,443.8703078322268,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,9.595897197723389,solved,240.0
000012,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0078164339065552,2.915713676207103,0.02734375,6.396929655216146,443.8703078322268,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,8.06108808517456,solved,360.0
000013,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-1.0000333786010742,1.1482711415375157,0.181640625,1.6094379124341003,341.40252554193336,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,TIMEOUT,360.1060194969177,timeout,360.0
000013,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-1.0000333786010742,1.1482711415375157,0.181640625,1.6094379124341003,341.40252554193336,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,SAT,88.1542010307312,counterexample,240.0
000013,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-1.0000333786010742,1.1482711415375157,0.181640625,1.6094379124341003,341.40252554193336,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,SAT,158.15806984901428,counterexample,240.0
000013,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-1.0000333786010742,1.1482711415375157,0.181640625,1.6094379124341003,341.40252554193336,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,SAT,7.304337739944458,counterexample,240.0
000013,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-1.0000333786010742,1.1482711415375157,0.181640625,1.6094379124341003,341.40252554193336,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,SAT,27.832062244415283,counterexample,360.0
000014,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0053685903549194,1.4573905146907182,0.087890625,6.380122536899765,419.3311411292897,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,13.126582145690918,solved,360.0
000014,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0053685903549194,1.4573905146907182,0.087890625,6.380122536899765,419.3311411292897,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,100.53791356086731,solved,240.0
000014,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0053685903549194,1.4573905146907182,0.087890625,6.380122536899765,419.3311411292897,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,21.658199071884155,solved,240.0
000014,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0053685903549194,1.4573905146907182,0.087890625,6.380122536899765,419.3311411292897,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,8.377601623535156,solved,240.0
000014,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,1.0053685903549194,1.4573905146907182,0.087890625,6.380122536899765,419.3311411292897,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,6.866101026535034,solved,360.0
000015,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9389165043830872,2.4814869856354234,0.025390625,5.8971538676367405,442.0923660644818,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,9.302310943603516,solved,360.0
000015,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9389165043830872,2.4814869856354234,0.025390625,5.8971538676367405,442.0923660644818,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,148.12012147903442,solved,240.0
000015,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9389165043830872,2.4814869856354234,0.025390625,5.8971538676367405,442.0923660644818,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,23.430613040924072,solved,240.0
000015,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9389165043830872,2.4814869856354234,0.025390625,5.8971538676367405,442.0923660644818,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,12.449171304702759,solved,240.0
000015,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9389165043830872,2.4814869856354234,0.025390625,5.8971538676367405,442.0923660644818,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,6.226669788360596,solved,360.0
000016,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9136293530464172,13.786442623191341,0.298828125,6.396929655216146,445.08087270131784,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,TIMEOUT,360.10812044143677,timeout,360.0
000016,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9136293530464172,13.786442623191341,0.298828125,6.396929655216146,445.08087270131784,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,SAT,80.20716285705566,counterexample,240.0
000016,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9136293530464172,13.786442623191341,0.298828125,6.396929655216146,445.08087270131784,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,SAT,22.85508918762207,counterexample,240.0
000016,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9136293530464172,13.786442623191341,0.298828125,6.396929655216146,445.08087270131784,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,SAT,17.592421531677246,counterexample,240.0
000016,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9136293530464172,13.786442623191341,0.298828125,6.396929655216146,445.08087270131784,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,TIMEOUT,360.0376000404358,timeout,360.0
000017,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9938996434211731,10.600878903445787,0.330078125,3.1780538303479458,394.1918955961982,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,TIMEOUT,360.1061336994171,timeout,360.0
000017,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9938996434211731,10.600878903445787,0.330078125,3.1780538303479458,394.1918955961982,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,SAT,53.27234673500061,counterexample,240.0
000017,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9938996434211731,10.600878903445787,0.330078125,3.1780538303479458,394.1918955961982,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,SAT,24.853167057037354,counterexample,240.0
000017,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9938996434211731,10.600878903445787,0.330078125,3.1780538303479458,394.1918955961982,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,SAT,41.15722131729126,counterexample,240.0
000017,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9938996434211731,10.600878903445787,0.330078125,3.1780538303479458,394.1918955961982,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,TIMEOUT,360.02963423728943,timeout,360.0
000018,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9239100813865662,8.977496282562893,0.271484375,1.791759469228055,407.06277932199316,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,TIMEOUT,360.11918783187866,timeout,360.0
000018,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9239100813865662,8.977496282562893,0.271484375,1.791759469228055,407.06277932199316,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,SAT,97.15269041061401,counterexample,240.0
000018,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9239100813865662,8.977496282562893,0.271484375,1.791759469228055,407.06277932199316,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,SAT,23.06382989883423,counterexample,240.0
000018,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9239100813865662,8.977496282562893,0.271484375,1.791759469228055,407.06277932199316,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,SAT,30.197216033935547,counterexample,240.0
000018,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.9239100813865662,8.977496282562893,0.271484375,1.791759469228055,407.06277932199316,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,TIMEOUT,360.0141570568085,timeout,360.0
000019,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9868162870407104,5.497850390456393,0.12109375,6.396929655216146,471.55510465928154,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,UNSAT,17.55746340751648,solved,360.0
000019,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9868162870407104,5.497850390456393,0.12109375,6.396929655216146,471.55510465928154,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,UNSAT,172.08842658996582,solved,240.0
000019,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9868162870407104,5.497850390456393,0.12109375,6.396929655216146,471.55510465928154,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,UNSAT,32.999948024749756,solved,240.0
000019,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9868162870407104,5.497850390456393,0.12109375,6.396929655216146,471.55510465928154,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,UNSAT,9.736177921295166,solved,240.0
000019,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.9868162870407104,5.497850390456393,0.12109375,6.396929655216146,471.55510465928154,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,UNSAT,5.600762844085693,solved,360.0
000020,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.13627943396568298,71.06111950689407,0.23046875,6.395261598115449,394.1268741539368,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,TIMEOUT,360.11138796806335,timeout,360.0
000020,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.13627943396568298,71.06111950689407,0.23046875,6.395261598115449,394.1268741539368,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,TIMEOUT,242.4223074913025,timeout,240.0
000020,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.13627943396568298,71.06111950689407,0.23046875,6.395261598115449,394.1268741539368,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,TIMEOUT,240.0011329650879,timeout,240.0
000020,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.13627943396568298,71.06111950689407,0.23046875,6.395261598115449,394.1268741539368,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,TIMEOUT,240.21502208709717,timeout,240.0
000020,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,0.13627943396568298,71.06111950689407,0.23046875,6.395261598115449,394.1268741539368,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,TIMEOUT,360.0164279937744,timeout,360.0
000021,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.567286491394043,9.613201718755906,0.1953125,4.709530201312334,391.01548491191517,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,abcrown,TIMEOUT,360.1345901489258,timeout,360.0
000021,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.567286491394043,9.613201718755906,0.1953125,4.709530201312334,391.01548491191517,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,neuralsat,SAT,95.30724811553955,counterexample,240.0
000021,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.567286491394043,9.613201718755906,0.1953125,4.709530201312334,391.01548491191517,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,marabou,TIMEOUT,240.00097489356995,timeout,240.0
000021,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.567286491394043,9.613201718755906,0.1953125,4.709530201312334,391.01548491191517,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,nnenum,TIMEOUT,240.2224485874176,timeout,240.0
000021,vnncomp_mnist_fc,established,MNIST_fc,net_3a5c9730d60bbf1f,onnx,-0.567286491394043,9.613201718755906,0.1953125,4.709530201312334,391.01548491191517,0,784,10,269322,6,3,0,2,0,0,0,0,6,2,784,1077894.0,1,0,0,0,0,0,0,0,0,0,MLP,0,pyrat,TIMEOUT,360.03109884262085,timeout,360.0
